,Direccion,Costo,Baños,Recamaras,Area,Estacionamientos,Seguridad,Balcon,Terraza,Jardines,Alberca,Gimnasio
3998,"Nueva Vallejo, Gustavo A. Madero, Ciudad de México",12000.0,1.0,1.0,37.0,0,0,0,1,0,0,0
3999,"Irrigación, Miguel Hidalgo, Ciudad de México",31000.0,1.0,1.0,92.0,0,1,0,0,0,0,0
4000,"Ciudad de los Deportes, Benito Juárez, Ciudad de México",19120.0,,,,0,0,0,0,0,0,0
4001,"Roma Norte, Cuauhtémoc, Ciudad de México",18000.0,1.0,3.0,72.0,0,0,0,0,0,0,0
4002,"Polanco, Miguel Hidalgo, Ciudad de México",65000.0,3.0,3.0,190.0,2,0,0,0,0,0,0
4003,"Polanco, Miguel Hidalgo, Ciudad de México",50000.0,3.0,2.0,160.0,0,0,0,0,0,0,0
4004,"Santa Cruz Atoyac, Benito Juárez, Ciudad de México",16000.0,2.0,2.0,91.0,0,0,0,0,0,0,0
4005,"Polanco, Miguel Hidalgo, Ciudad de México",5500.0,2.0,2.0,160.0,1,0,0,0,0,0,0
4006,"Área 1, Cuauhtémoc, Ciudad de México",8800.0,1.0,1.0,90.0,0,0,0,0,0,0,0
4007,"Ampliación Granada, Miguel Hidalgo, Ciudad de México",38000.0,2.0,1.0,78.0,1,0,0,0,0,0,0
4008,"Área 1, Cuauhtémoc, Ciudad de México",9200.0,1.0,2.0,72.0,0,0,0,0,0,0,0
4009,"Lomas de las Águilas, Álvaro Obregón, Ciudad de México",6900.0,1.0,1.0,25.0,0,0,0,0,0,0,0
4010,"Progreso Tizapan, Álvaro Obregón, Ciudad de México",70000.0,3.0,2.0,222.0,0,0,0,0,0,0,1
4011,"Santa Fe Cuajimalpa, Cuajimalpa de Morelos, Ciudad de México",28000.0,2.0,3.0,115.0,1,0,0,0,0,0,0
4012,"San Simón Ticumac, Benito Juárez, Ciudad de México",18000.0,1.0,1.0,,0,0,0,0,0,0,0
4013,"Club de Golf Bosques, Cuajimalpa de Morelos, Ciudad de México",45000.0,3.0,3.0,263.0,0,1,0,0,0,0,0
4014,"San Pedro de los Pinos, Benito Juárez, Ciudad de México",25500.0,1.0,1.0,52.0,0,0,0,1,0,0,0
4015,"Guadalupe Inn, Álvaro Obregón, Ciudad de México",33500.0,2.0,2.0,110.0,2,0,0,0,0,0,0
4016,"Bosques de Tarango, Álvaro Obregón, Ciudad de México",45000.0,3.0,3.0,167.0,2,0,0,0,0,0,0
4017,"Santa Fe, Álvaro Obregón, Ciudad de México",45000.0,2.0,2.0,161.0,0,0,0,0,0,0,0
4018,"Lomas de Sotelo, Miguel Hidalgo, Ciudad de México",15991.0,,,,0,0,0,0,0,0,0
4019,"Condesa, Cuauhtémoc, Ciudad de México",62000.0,2.0,3.0,220.0,1,0,0,0,0,0,0
4020,"Roma Sur, Cuauhtémoc, Ciudad de México",75000.0,2.0,2.0,180.0,2,0,0,0,0,0,0
4021,"Juárez, Cuauhtémoc, Ciudad de México",30000.0,1.0,1.0,58.0,0,0,0,0,0,0,0
4022,"San José Insurgentes, Benito Juárez, Ciudad de México",28000.0,2.0,2.0,88.0,1,0,0,0,0,0,0
4023,"Cuauhtémoc, Cuauhtémoc, Ciudad de México",87000.0,1.0,1.0,,0,0,0,0,0,0,0
4024,"Cuauhtémoc, Cuauhtémoc, Ciudad de México",22600.0,,,,0,0,0,0,0,0,0
4025,"Santa Fe Cuajimalpa, Cuajimalpa de Morelos, Ciudad de México",29000.0,2.0,2.0,120.0,0,1,0,0,0,0,0
4026,"Polanco, Miguel Hidalgo, Ciudad de México",4500.0,2.0,2.0,260.0,2,0,0,0,0,0,0
4027,"Lomas de Chapultepec, Miguel Hidalgo, Ciudad de México",25000.0,1.0,1.0,56.0,0,0,0,1,0,0,0
4028,"Bosques de Tarango, Álvaro Obregón, Ciudad de México",47500.0,2.0,3.0,167.0,3,0,0,0,0,0,0
4029,"Lomas de Chapultepec, Miguel Hidalgo, Ciudad de México",35000.0,1.0,1.0,100.0,1,0,0,0,0,0,0
4030,"Condesa, Cuauhtémoc, Ciudad de México",45000.0,2.0,1.0,115.0,2,0,0,0,0,0,0
4031,"Santa Fe, Álvaro Obregón, Ciudad de México",27999.0,2.0,2.0,110.0,2,0,0,0,0,0,0
4032,"San José de los Cedros, Cuajimalpa de Morelos, Ciudad de México",16000.0,2.0,2.0,78.0,0,1,0,0,0,0,0
4033,"Lomas Altas, Miguel Hidalgo, Ciudad de México",6500.0,,4.0,,0,0,0,0,0,0,0
4034,"Polanco, Miguel Hidalgo, Ciudad de México",18000.0,,4.0,,0,0,0,0,0,0,0
4035,"Polanco, Miguel Hidalgo, Ciudad de México",105000.0,,2.0,,0,0,0,0,0,0,0
4036,"Anahuac I Sección, Miguel Hidalgo, Ciudad de México",21000.0,1.0,1.0,40.0,0,0,0,0,1,0,0
4037,"Anzures, Miguel Hidalgo, Ciudad de México",19500.0,1.0,2.0,80.0,0,0,0,0,0,0,0
4038,"Roma Norte, Cuauhtémoc, Ciudad de México",24000.0,1.0,1.0,53.0,1,0,0,0,0,0,0
4039,"San José Insurgentes, Benito Juárez, Ciudad de México",28000.0,2.0,2.0,88.0,1,0,0,0,0,0,0
4040,"Fernando Casas Alemán, Gustavo A. Madero, Ciudad de México",7500.0,1.0,2.0,,0,0,0,0,0,0,0
4041,"Contadero, Cuajimalpa de Morelos, Ciudad de México",18000.0,2.0,2.0,80.0,2,0,0,0,0,0,0
4042,"El Yaqui, Cuajimalpa de Morelos, Ciudad de México",22999.0,1.0,1.0,55.0,2,0,0,0,0,0,0
4043,"Roma Norte, Cuauhtémoc, Ciudad de México",22550.0,,,,0,0,0,0,0,0,0
4044,"Lomas de Chapultepec, Miguel Hidalgo, Ciudad de México",75000.0,3.0,3.0,250.0,2,0,0,0,0,0,0
4045,"Bosque de las Lomas, Miguel Hidalgo, Ciudad de México",38000.0,,2.0,,0,0,0,0,0,0,0
4046,"Granada, Miguel Hidalgo, Ciudad de México",61000.0,,2.0,,0,0,0,0,0,0,0
4047,"San José Insurgentes, Benito Juárez, Ciudad de México",39500.0,2.0,2.0,122.0,1,0,0,0,0,0,0
4048,"Atlamaya, Álvaro Obregón, Ciudad de México",25000.0,1.0,1.0,170.0,2,0,0,0,0,0,0
4049,"Polanco, Miguel Hidalgo, Ciudad de México",49000.0,3.0,3.0,280.0,0,1,0,0,0,0,0
4050,"Polanco, Miguel Hidalgo, Ciudad de México",4200.0,3.0,3.0,204.0,0,0,0,0,0,0,0
4051,"Ampliación Granada, Miguel Hidalgo, Ciudad de México",21220.0,,,,0,0,0,0,0,0,0
4052,"Polanco, Miguel Hidalgo, Ciudad de México",30000.0,2.0,2.0,100.0,1,0,0,0,0,0,0
4053,"Cuauhtémoc, Ciudad de México",18620.0,,,,0,0,0,0,0,0,0
4054,"Ampliación Granada, Miguel Hidalgo, Ciudad de México",22600.0,,,,0,0,0,0,0,0,0
4055,"Ciudad de los Deportes, Benito Juárez, Ciudad de México",19120.0,,,,0,0,0,0,0,0,0
4056,"Santa Fe Cuajimalpa, Cuajimalpa de Morelos, Ciudad de México",29000.0,2.0,2.0,120.0,0,1,0,0,0,0,0
4057,"Roma Norte, Cuauhtémoc, Ciudad de México",27500.0,1.0,1.0,43.0,0,0,0,0,1,0,0
4058,"El Cuernito, Álvaro Obregón, Ciudad de México",25000.0,2.0,3.0,112.0,1,0,0,0,0,0,0
4059,"Bosque de Chapultepec I Sección, Miguel Hidalgo, Ciudad de México",52300.0,2.0,2.0,75.0,0,0,1,0,0,0,0
4060,"Polanco, Miguel Hidalgo, Ciudad de México",140000.0,3.0,3.0,310.0,2,0,0,0,0,0,0
4061,"Santa Lucia, Álvaro Obregón, Ciudad de México",20500.0,2.0,2.0,100.0,2,0,0,0,0,0,0
4062,"Roma Norte, Cuauhtémoc, Ciudad de México",18000.0,1.0,3.0,72.0,0,0,0,0,0,0,0
4063,"Anzures, Miguel Hidalgo, Ciudad de México",18000.0,2.0,2.0,100.0,0,0,0,0,0,0,0
4064,"Juárez, Cuauhtémoc, Ciudad de México",16200.0,1.0,1.0,31.0,0,0,0,1,0,0,0
4065,"Lomas de Chapultepec, Miguel Hidalgo, Ciudad de México",4400.0,2.0,2.0,180.0,2,0,0,0,0,0,0
4066,"Juárez, Cuauhtémoc, Ciudad de México",19500.0,1.0,1.0,40.0,1,0,0,0,0,0,0
4067,"San Rafael, Cuauhtémoc, Ciudad de México",16000.0,2.0,2.0,70.0,0,1,0,0,0,0,0
4068,"Anahuac I Sección, Miguel Hidalgo, Ciudad de México",28500.0,2.0,2.0,85.0,2,0,0,0,0,0,0
4069,"Anahuac I Sección, Miguel Hidalgo, Ciudad de México",28500.0,2.0,2.0,85.0,2,0,0,0,0,0,0
4070,"Popo, Miguel Hidalgo, Ciudad de México",39900.0,2.0,2.0,75.0,1,0,0,0,0,0,0
4071,"Paseo de las Lomas, Álvaro Obregón, Ciudad de México",35000.0,2.0,3.0,,0,0,0,0,0,0,0
4072,"Polanco, Miguel Hidalgo, Ciudad de México",55000.0,,2.0,,0,0,0,0,0,0,0
4073,"Polanco, Miguel Hidalgo, Ciudad de México",85000.0,3.0,3.0,300.0,1,0,0,0,0,0,0
4074,"Roma Norte, Cuauhtémoc, Ciudad de México",33000.0,1.0,2.0,85.0,0,0,0,0,0,0,0
4075,"San Bartolo El Chico, Tlalpan, Ciudad de México",8800.0,1.0,1.0,32.0,0,0,0,0,0,0,0
4076,"Lomas de Chapultepec, Miguel Hidalgo, Ciudad de México",25000.0,1.0,1.0,56.0,1,0,0,0,0,0,0
4077,"Napoles, Benito Juárez, Ciudad de México",23500.0,,,,0,0,0,0,0,0,0
4078,"Santa Fe Cuajimalpa, Cuajimalpa de Morelos, Ciudad de México",29000.0,2.0,2.0,120.0,0,0,0,0,0,0,0
4079,"Polanco, Miguel Hidalgo, Ciudad de México",6000.0,3.0,2.0,246.0,2,0,0,0,0,0,0
4080,"Lomas de Sotelo, Miguel Hidalgo, Ciudad de México",19728.0,1.0,1.0,48.0,0,0,0,0,0,1,0
4081,"Buenavista, Cuauhtémoc, Ciudad de México",7500.0,1.0,1.0,,0,0,0,0,0,0,0
4082,"Ampliación Granada, Miguel Hidalgo, Ciudad de México",32000.0,1.0,2.0,73.0,0,0,0,0,0,1,0
4083,"Anahuac I Sección, Miguel Hidalgo, Ciudad de México",25500.0,2.0,2.0,110.0,0,0,0,0,0,1,0
4084,"Polanco, Miguel Hidalgo, Ciudad de México",95000.0,3.0,3.0,270.0,3,0,0,0,0,0,0
4085,"Ciudad de los Deportes, Benito Juárez, Ciudad de México",19120.0,,,,0,0,0,0,0,0,0
4086,"Santa Fe Cuajimalpa, Cuajimalpa de Morelos, Ciudad de México",29000.0,2.0,2.0,120.0,0,1,0,0,0,0,0
4087,"Cuauhtémoc, Cuauhtémoc, Ciudad de México",70000.0,2.0,2.0,90.0,2,0,0,0,0,0,0
4088,"Área 1, Cuauhtémoc, Ciudad de México",9000.0,1.0,2.0,68.0,0,0,0,0,0,0,0
4089,"Ampliación Granada, Miguel Hidalgo, Ciudad de México",38000.0,2.0,1.0,78.0,1,0,0,0,0,0,0
4090,"Roma Sur, Cuauhtémoc, Ciudad de México",62000.0,2.0,2.0,110.0,2,0,0,0,0,0,0
4091,"Argentina Poniente, Miguel Hidalgo, Ciudad de México",15000.0,1.0,2.0,64.0,1,0,0,0,0,0,0
4092,"San Rafael, Cuauhtémoc, Ciudad de México",16000.0,2.0,2.0,70.0,0,1,0,0,0,0,0
4093,"Polanco, Miguel Hidalgo, Ciudad de México",9000.0,4.0,3.0,520.0,1,0,0,0,0,0,0
4094,"Santa Fe Cuajimalpa, Cuajimalpa de Morelos, Ciudad de México",45000.0,2.0,2.0,127.0,2,0,0,0,0,0,0
4095,"Polanco, Miguel Hidalgo, Ciudad de México",15000.0,,,,0,0,0,0,0,0,0
4096,"Polanco, Miguel Hidalgo, Ciudad de México",54000.0,2.0,3.0,295.0,0,0,0,0,0,0,0
4097,"Bosque de Chapultepec I Sección, Miguel Hidalgo, Ciudad de México",65000.0,3.0,2.0,300.0,0,0,0,0,0,0,0
4098,"Napoles, Benito Juárez, Ciudad de México",12000.0,1.0,1.0,35.0,0,0,0,0,0,0,0
4099,"Granada, Miguel Hidalgo, Ciudad de México",28000.0,2.0,2.0,89.0,0,0,0,1,0,0,0
4100,"Anahuac I Sección, Miguel Hidalgo, Ciudad de México",35000.0,2.0,2.0,90.0,2,0,0,0,0,0,0
4101,"Lomas de Reforma, Miguel Hidalgo, Ciudad de México",40000.0,2.0,3.0,210.0,1,0,0,0,0,0,0
4102,"Polanco, Miguel Hidalgo, Ciudad de México",4500.0,2.0,2.0,260.0,2,0,0,0,0,0,0
4103,"San José Insurgentes, Benito Juárez, Ciudad de México",15000.0,1.0,2.0,65.0,0,0,0,0,0,0,0
4104,"Santa Lucia, Álvaro Obregón, Ciudad de México",20500.0,2.0,2.0,100.0,2,0,0,0,0,0,0
4105,"Narvarte, Benito Juárez, Ciudad de México",15000.0,1.0,2.0,90.0,0,0,0,0,0,0,0
4106,"Ex Hacienda San Juan de Dios, Tlalpan, Ciudad de México",20000.0,2.0,2.0,115.0,1,0,0,0,0,0,0
4107,"Ampliación Granada, Miguel Hidalgo, Ciudad de México",29620.0,1.0,1.0,53.0,1,0,0,0,0,0,0
4108,"Cuauhtémoc, Cuauhtémoc, Ciudad de México",24800.0,2.0,2.0,100.0,2,0,0,0,0,0,0
4109,"Polanco, Miguel Hidalgo, Ciudad de México",55000.0,,,,0,0,0,0,0,0,0
4110,"Villa Quietud, Coyoacán, Ciudad de México",13700.0,2.0,2.0,65.0,0,0,0,0,0,0,0
4111,"Polanco, Miguel Hidalgo, Ciudad de México",50000.0,3.0,3.0,260.0,0,1,0,0,0,0,0
4112,"Bosques de Tarango, Álvaro Obregón, Ciudad de México",47500.0,2.0,3.0,167.0,3,0,0,0,0,0,0
4113,"Condesa, Cuauhtémoc, Ciudad de México",62000.0,2.0,2.0,145.0,2,0,0,0,0,0,0
4114,"Lomas Estrella, Iztapalapa, Ciudad de México",11000.0,1.0,2.0,62.0,0,0,0,0,0,0,0
4115,"San Jerónimo Lídice, La Magdalena Contreras, Ciudad de México",30000.0,2.0,3.0,150.0,2,0,0,0,0,0,0
4116,"Polanco, Miguel Hidalgo, Ciudad de México",85000.0,2.0,2.0,150.0,2,0,0,0,0,0,0
4117,"Área 1, Cuauhtémoc, Ciudad de México",20000.0,2.0,2.0,105.0,0,0,0,0,0,1,0
4118,"Condesa, Cuauhtémoc, Ciudad de México",36680.0,1.0,1.0,48.0,0,0,0,1,0,0,0
4119,"Napoles, Benito Juárez, Ciudad de México",29100.0,1.0,1.0,60.0,0,0,0,1,0,0,0
4120,"Popotla, Miguel Hidalgo, Ciudad de México",85000.0,3.0,3.0,237.0,3,0,0,0,0,0,0
4121,"Roma Sur, Cuauhtémoc, Ciudad de México",20000.0,2.0,2.0,90.0,1,0,0,0,0,0,0
4122,"Condesa, Cuauhtémoc, Ciudad de México",28000.0,1.0,2.0,125.0,0,0,0,0,0,0,0
4123,"Anahuac I Sección, Miguel Hidalgo, Ciudad de México",25500.0,2.0,2.0,110.0,0,0,0,0,0,1,0
4124,"Del Gas, Azcapotzalco, Ciudad de México",19500.0,2.0,2.0,86.0,2,0,0,0,0,0,0
4125,"Juárez, Cuauhtémoc, Ciudad de México",26500.0,1.0,1.0,43.0,0,0,0,0,1,0,0
4126,"Área 1, Cuauhtémoc, Ciudad de México",22500.0,1.0,1.0,50.0,1,0,0,0,0,0,0
4127,"Santa Fe Cuajimalpa, Cuajimalpa de Morelos, Ciudad de México",29000.0,2.0,2.0,120.0,0,1,0,0,0,0,0
4128,"Cuauhtémoc, Cuauhtémoc, Ciudad de México",30500.0,2.0,2.0,107.0,1,0,0,0,0,0,0
4129,"Anahuac I Sección, Miguel Hidalgo, Ciudad de México",28500.0,2.0,2.0,85.0,2,0,0,0,0,0,0
4130,"Popo, Miguel Hidalgo, Ciudad de México",39900.0,2.0,2.0,75.0,1,0,0,0,0,0,0
4131,"Polanco, Miguel Hidalgo, Ciudad de México",45000.0,3.0,3.0,250.0,0,1,0,0,0,0,0
4132,"Polanco, Miguel Hidalgo, Ciudad de México",27000.0,2.0,3.0,280.0,0,1,0,0,0,0,0
4133,"Bosque de Chapultepec I Sección, Miguel Hidalgo, Ciudad de México",65000.0,3.0,2.0,300.0,0,0,0,0,0,0,0
4134,"Granada, Miguel Hidalgo, Ciudad de México",28000.0,2.0,2.0,89.0,0,0,0,1,0,0,0
4135,"Sindicato Mexicano de Electricistas, Azcapotzalco, Ciudad de México",7000.0,1.0,1.0,16.0,0,0,0,0,1,0,0
4136,"Anahuac I Sección, Miguel Hidalgo, Ciudad de México",26000.0,2.0,2.0,90.0,0,1,0,0,0,0,0
4137,"Roma Norte, Cuauhtémoc, Ciudad de México",33000.0,1.0,2.0,85.0,0,0,0,0,0,0,0
4138,"Anahuac I Sección, Miguel Hidalgo, Ciudad de México",23000.0,2.0,2.0,77.0,0,0,0,1,0,0,0
4139,"Anahuac I Sección, Miguel Hidalgo, Ciudad de México",26000.0,2.0,2.0,90.0,0,1,0,0,0,0,0
4140,"Polanco, Miguel Hidalgo, Ciudad de México",30000.0,2.0,2.0,100.0,1,0,0,0,0,0,0
4141,"San Jerónimo Lídice, La Magdalena Contreras, Ciudad de México",30000.0,2.0,3.0,150.0,2,0,0,0,0,0,0
4142,"Santa Fe Cuajimalpa, Cuajimalpa de Morelos, Ciudad de México",29000.0,2.0,2.0,120.0,0,0,0,0,0,0,0
4143,"Del Valle, Benito Juárez, Ciudad de México",24720.0,1.0,1.0,55.0,0,0,0,1,0,0,0
4144,"Napoles, Benito Juárez, Ciudad de México",29100.0,1.0,1.0,60.0,0,0,0,1,0,0,0
4145,"Insurgentes Cuicuilco, Coyoacán, Ciudad de México",30000.0,2.0,3.0,171.0,2,0,0,0,0,0,0
4146,"Roma Sur, Cuauhtémoc, Ciudad de México",20000.0,2.0,2.0,90.0,1,0,0,0,0,0,0
4147,"Escandón II Sección, Miguel Hidalgo, Ciudad de México",21000.0,1.0,1.0,65.0,0,0,0,0,0,0,0
4148,"Jesús Del Monte, Huixquilucan, Estado de México",19000.0,2.0,2.0,90.0,0,0,0,0,0,1,0
4149,"Granada, Miguel Hidalgo, Ciudad de México",35000.0,2.0,2.0,90.0,0,0,0,0,0,0,0
4150,"Roma Norte, Cuauhtémoc, Ciudad de México",42000.0,2.0,2.0,100.0,2,0,0,0,0,0,0
4151,"Polanco, Miguel Hidalgo, Ciudad de México",98000.0,2.0,2.0,220.0,2,0,0,0,0,0,0
4152,"Álamos, Benito Juárez, Ciudad de México",16000.0,1.0,1.0,60.0,0,0,0,1,0,0,0
4153,"Ampliación Granada, Miguel Hidalgo, Ciudad de México",26000.0,1.0,1.0,60.0,0,1,0,0,0,0,0
4154,"Santa Fe Cuajimalpa, Cuajimalpa de Morelos, Ciudad de México",35000.0,3.0,3.0,138.0,2,0,0,0,0,0,0
4155,"Contadero, Cuajimalpa de Morelos, Ciudad de México",25000.0,2.0,2.0,120.0,1,0,0,0,0,0,0
4156,"Anzures, Miguel Hidalgo, Ciudad de México",30500.0,2.0,2.0,128.0,1,0,0,0,0,0,0
4157,"Polanco, Miguel Hidalgo, Ciudad de México",85000.0,2.0,3.0,250.0,1,0,0,0,0,0,0
4158,"Área 1, Cuauhtémoc, Ciudad de México",9000.0,1.0,2.0,68.0,0,0,0,0,0,0,0
4159,"Cuauhtémoc, Cuauhtémoc, Ciudad de México",30500.0,2.0,2.0,107.0,1,0,0,0,0,0,0
4160,"Anzures, Miguel Hidalgo, Ciudad de México",30500.0,2.0,2.0,128.0,1,0,0,0,0,0,0
4161,"Polanco, Miguel Hidalgo, Ciudad de México",85000.0,2.0,3.0,250.0,1,0,0,0,0,0,0
4162,"Polanco, Miguel Hidalgo, Ciudad de México",18000.0,,,,0,0,0,0,0,0,0
4163,"Roma Norte, Cuauhtémoc, Ciudad de México",45000.0,2.0,2.0,68.0,0,0,0,1,0,0,0
4164,"Narvarte, Benito Juárez, Ciudad de México",15000.0,1.0,2.0,90.0,0,0,0,0,0,0,0
4165,"Doctores, Cuauhtémoc, Ciudad de México",19500.0,1.0,2.0,70.0,0,0,0,0,0,1,0
4166,"Popo, Miguel Hidalgo, Ciudad de México",39900.0,2.0,2.0,75.0,1,0,0,0,0,0,0
4167,"Anahuac I Sección, Miguel Hidalgo, Ciudad de México",23500.0,2.0,2.0,86.0,2,0,0,0,0,0,0
4168,"Santa Fe, Álvaro Obregón, Ciudad de México",26999.0,1.0,1.0,60.0,1,0,0,0,0,0,0
4169,"Polanco, Miguel Hidalgo, Ciudad de México",50000.0,3.0,3.0,260.0,0,1,0,0,0,0,0
4170,"Polanco, Miguel Hidalgo, Ciudad de México",38000.0,2.0,3.0,199.0,0,1,0,0,0,0,0
4171,"Lomas de Chapultepec, Miguel Hidalgo, Ciudad de México",95000.0,3.0,3.0,415.0,0,1,0,0,0,0,0
4172,"Ampliación Granada, Miguel Hidalgo, Ciudad de México",21220.0,,,,0,0,0,0,0,0,0
4173,"Granada, Miguel Hidalgo, Ciudad de México",28000.0,2.0,2.0,89.0,0,0,0,1,0,0,0
4174,"Condesa, Cuauhtémoc, Ciudad de México",52000.0,2.0,2.0,127.0,2,0,0,0,0,0,0
4175,"Polanco, Miguel Hidalgo, Ciudad de México",135000.0,3.0,3.0,351.0,2,0,0,0,0,0,0
4176,"Cuauhtémoc, Cuauhtémoc, Ciudad de México",27500.0,1.0,1.0,75.0,1,0,0,0,0,0,0
4177,"Condesa, Cuauhtémoc, Ciudad de México",32500.0,1.0,1.0,,0,0,0,0,0,0,0
4178,"Anahuac I Sección, Miguel Hidalgo, Ciudad de México",37000.0,2.0,2.0,120.0,0,0,0,1,0,0,0
4179,"Anahuac I Sección, Miguel Hidalgo, Ciudad de México",37000.0,2.0,2.0,120.0,0,0,0,1,0,0,0
4180,"Condesa, Cuauhtémoc, Ciudad de México",46000.0,2.0,2.0,,0,0,0,0,0,0,0
4181,"Roma Norte, Cuauhtémoc, Ciudad de México",34600.0,2.0,2.0,72.0,0,0,0,1,0,0,0
4182,"Roma Sur, Cuauhtémoc, Ciudad de México",75000.0,2.0,2.0,180.0,2,0,0,0,0,0,0
4183,"Granada, Miguel Hidalgo, Ciudad de México",34000.0,1.0,1.0,69.0,0,0,0,1,0,0,0
4184,"Polanco, Miguel Hidalgo, Ciudad de México",98000.0,2.0,2.0,220.0,2,0,0,0,0,0,0
4185,"Narvarte, Benito Juárez, Ciudad de México",20000.0,2.0,2.0,84.0,1,0,0,0,0,0,0
4186,"Lomas de Chapultepec, Miguel Hidalgo, Ciudad de México",4400.0,2.0,2.0,180.0,2,0,0,0,0,0,0
4187,"Polanco, Miguel Hidalgo, Ciudad de México",80000.0,2.0,2.0,93.0,2,0,0,0,0,0,0
4188,"Atlamaya, Álvaro Obregón, Ciudad de México",25000.0,1.0,1.0,170.0,2,0,0,0,0,0,0
4189,"Polanco, Miguel Hidalgo, Ciudad de México",4200.0,3.0,3.0,204.0,0,0,0,0,0,0,0
4190,"Polanco, Miguel Hidalgo, Ciudad de México",36000.0,3.0,3.0,220.0,0,0,0,0,0,0,0
4191,"Roma Norte, Cuauhtémoc, Ciudad de México",23000.0,,,,0,0,0,0,0,0,0
4192,"Ampliación Granada, Miguel Hidalgo, Ciudad de México",27200.0,1.0,1.0,47.0,0,0,0,0,0,0,0
4193,"Anzures, Miguel Hidalgo, Ciudad de México",30000.0,1.0,1.0,85.0,1,0,0,0,0,0,0
4194,"Santa Fe, Álvaro Obregón, Ciudad de México",45000.0,2.0,2.0,158.0,4,0,0,0,0,0,0
4195,"Granada, Miguel Hidalgo, Ciudad de México",29000.0,2.0,2.0,90.0,0,1,0,0,0,0,0
4196,"Juárez, Cuauhtémoc, Ciudad de México",18720.0,1.0,1.0,37.0,0,0,0,1,0,0,0
4197,"Condesa, Cuauhtémoc, Ciudad de México",20000.0,1.0,1.0,75.0,0,0,0,0,0,0,0
4198,"Condesa, Cuauhtémoc, Ciudad de México",60000.0,2.0,3.0,220.0,1,0,0,0,0,0,0
4199,"Ampliación Granada, Miguel Hidalgo, Ciudad de México",80000.0,4.0,3.0,,0,0,0,0,0,0,0
4200,"Roma Sur, Cuauhtémoc, Ciudad de México",20000.0,2.0,2.0,90.0,0,0,0,0,0,0,0
4201,"Condesa, Cuauhtémoc, Ciudad de México",58000.0,3.0,3.0,,0,0,0,0,0,0,0
4202,"Condesa, Cuauhtémoc, Ciudad de México",41000.0,2.0,2.0,70.0,1,0,0,0,0,0,0
4203,"Portales, Benito Juárez, Ciudad de México",19500.0,2.0,2.0,80.0,0,0,0,0,0,0,0
4204,"Roma Norte, Cuauhtémoc, Ciudad de México",22500.0,1.0,1.0,40.0,0,0,0,1,0,0,0
4205,"Bosques de las Lomas, Cuajimalpa de Morelos, Ciudad de México",60000.0,3.0,3.0,300.0,3,0,0,0,0,0,0
4206,"Roma Norte, Cuauhtémoc, Ciudad de México",21450.0,,,,0,0,0,0,0,0,0
4207,"Área 1, Cuauhtémoc, Ciudad de México",9500.0,1.0,1.0,90.0,0,0,0,0,0,0,0
4208,"Santa Cruz Atoyac, Benito Juárez, Ciudad de México",16000.0,2.0,2.0,91.0,0,0,0,0,0,0,0
4209,"Lomas de Chapultepec, Miguel Hidalgo, Ciudad de México",25000.0,1.0,1.0,80.0,1,0,0,0,0,0,0
4210,"Santa Lucia, Álvaro Obregón, Ciudad de México",18500.0,2.0,2.0,100.0,2,0,0,0,0,0,0
4211,"Roma Norte, Cuauhtémoc, Ciudad de México",22500.0,,,,0,0,0,0,0,0,0
4212,"Roma Norte, Cuauhtémoc, Ciudad de México",38500.0,2.0,2.0,72.0,0,0,0,0,1,0,0
4213,"Santa Fe Cuajimalpa, Cuajimalpa de Morelos, Ciudad de México",29000.0,2.0,2.0,120.0,0,1,0,0,0,0,0
4214,"Lomas de Reforma, Miguel Hidalgo, Ciudad de México",40000.0,2.0,3.0,210.0,1,0,0,0,0,0,0
4215,"Roma Norte, Cuauhtémoc, Ciudad de México",21450.0,,,,0,0,0,0,0,0,0
4216,"Polanco, Miguel Hidalgo, Ciudad de México",55000.0,2.0,2.0,288.0,2,0,0,0,0,0,0
4217,"Polanco, Miguel Hidalgo, Ciudad de México",140000.0,2.0,2.0,230.0,1,0,0,0,0,0,0
4218,"Roma Sur, Cuauhtémoc, Ciudad de México",62000.0,2.0,2.0,110.0,2,0,0,0,0,0,0
4219,"Roma Norte, Cuauhtémoc, Ciudad de México",27000.0,1.0,1.0,44.0,0,0,0,0,1,0,0
4220,"Santa Lucia, Álvaro Obregón, Ciudad de México",18500.0,2.0,2.0,100.0,2,0,0,0,0,0,0
4221,"Roma Norte, Cuauhtémoc, Ciudad de México",16500.0,1.0,1.0,35.0,0,0,0,0,0,0,0
4222,"Anzures, Miguel Hidalgo, Ciudad de México",31999.0,2.0,2.0,138.0,1,0,0,0,0,0,0
4223,"Bosques de las Lomas, Cuajimalpa de Morelos, Ciudad de México",26000.0,2.0,3.0,143.0,0,1,0,0,0,0,0
4224,"Polanco, Miguel Hidalgo, Ciudad de México",75000.0,3.0,3.0,300.0,0,1,0,0,0,0,0
4225,"Polanco, Miguel Hidalgo, Ciudad de México",24300.0,,,,0,0,0,0,0,0,0
4226,"Jardines del Pedregal, Álvaro Obregón, Ciudad de México",34999.0,2.0,2.0,138.0,1,0,0,0,0,0,0
4227,"Ampliación Granada, Miguel Hidalgo, Ciudad de México",35000.0,2.0,2.0,80.0,0,0,0,0,0,1,0
4228,"Juárez, Cuauhtémoc, Ciudad de México",22500.0,1.0,1.0,38.0,1,0,0,0,0,0,0
